Date,posTop1,negTop1,neuTop1,comTop1,posTop2,negTop2,neuTop2,comTop2,posTop3,negTop3,neuTop3,comTop3,posTop4,negTop4,neuTop4,comTop4,posTop5,negTop5,neuTop5,comTop5,posTop6,negTop6,neuTop6,comTop6,posTop7,negTop7,neuTop7,comTop7,posTop8,negTop8,neuTop8,comTop8,posTop9,negTop9,neuTop9,comTop9,posTop10,negTop10,neuTop10,comTop10,posTop11,negTop11,neuTop11,comTop11,posTop12,negTop12,neuTop12,comTop12,posTop13,negTop13,neuTop13,comTop13,posTop14,negTop14,neuTop14,comTop14,posTop15,negTop15,neuTop15,comTop15,posTop16,negTop16,neuTop16,comTop16,posTop17,negTop17,neuTop17,comTop17,posTop18,negTop18,neuTop18,comTop18,posTop19,negTop19,neuTop19,comTop19,posTop20,negTop20,neuTop20,comTop20,posTop21,negTop21,neuTop21,comTop21,posTop22,negTop22,neuTop22,comTop22,posTop23,negTop23,neuTop23,comTop23,posTop24,negTop24,neuTop24,comTop24,posTop25,negTop25,neuTop25,comTop25
2008/9/30,0.31,0,0.69,0.4019,0.251,0,0.749,0.5719,0,0,1,0,0,0.316,0.684,-0.8126,0,0.315,0.685,-0.3182,0,0,1,0,0,0.394,0.606,-0.5994,0,0.579,0.421,-0.6705,0,0,1,0,0,0,1,0,0,0.516,0.484,-0.7506,0,0.328,0.672,-0.5994,0.231,0.206,0.563,-0.0258,0,0.64,0.36,-0.7964,0,0.222,0.778,-0.25,0,0,1,0,0,0.559,0.441,-0.8225,0.489,0,0.511,0.7717,0,0.459,0.541,-0.5267,0,0.626,0.374,-0.7717,0.474,0,0.526,0.5574,0,0,1,0,0.341,0,0.659,0.6908,0.455,0,0.545,0.3612,0,0,1,0
2008/10/1,0.25,0.168,0.582,0.34,0.403,0.142,0.455,0.7328,0,0.333,0.667,-0.6705,0,0.394,0.606,-0.7579,0.05,0.174,0.776,-0.5165,0,0,1,0,0.153,0.294,0.552,-0.3182,0.435,0,0.565,0.6597,0,0.702,0.298,-0.9153,0.172,0.214,0.615,-0.3182,0.119,0.128,0.752,-0.0516,0,0,1,0,0.172,0,0.828,0.4019,0.082,0.1,0.818,-0.1027,0,0.507,0.493,-0.802,0,0.225,0.775,-0.4404,0,0.675,0.325,-0.8074,0,0.573,0.427,-0.7717,0,0.118,0.882,-0.34,0.147,0.301,0.552,-0.3612,0.12,0.179,0.7,-0.4019,0,0,1,0,0.099,0.252,0.649,-0.6697,0.315,0,0.685,0.3182,0,0,1,0
2008/10/2,0,0.328,0.672,-0.5267,0,0,1,0,0.153,0,0.847,0.2023,0.265,0.494,0.241,-0.4404,0,0.262,0.738,-0.8591,0.222,0.051,0.726,0.6124,0.161,0.23,0.609,-0.1531,0.06,0.124,0.816,-0.4767,0,0,1,0,0,0,1,0,0,0.218,0.782,-0.5994,0,0,1,0,0.244,0.506,0.25,-0.4939,0,0,1,0,0.294,0.497,0.21,-0.4404,0.351,0,0.649,0.4019,0,0,1,0,0,0.302,0.698,-0.5994,0,0.512,0.488,-0.743,0.121,0.161,0.717,-0.2263,0,0.54,0.46,-0.6908,0,0,1,0,0,0,1,0,0,0.08,0.92,-0.1027,0.116,0,0.884,0.2716
2008/10/3,0,0.706,0.294,-0.802,0,0.14,0.86,-0.4767,0,0.155,0.845,-0.296,0,0.194,0.806,-0.6249,0,0,1,0,0.107,0,0.893,0.2023,0,0,1,0,0,0.32,0.68,-0.5106,0,0.307,0.693,-0.4767,0,0.122,0.878,-0.2716,0.198,0.088,0.714,0.5267,0,0,1,0,0.197,0,0.803,0.4019,0,0,1,0,0,0,1,0,0,0,1,0,0,0.346,0.654,-0.5719,0.294,0,0.706,0.3612,0.195,0,0.805,0.4404,0.108,0.187,0.705,-0.4404,0,0.437,0.563,-0.4767,0,0.439,0.561,-0.8555,0,0,1,0,0,0.462,0.538,-0.8834,0,0,1,0
2008/10/6,0.219,0,0.781,0.6369,0,0,1,0,0,0.394,0.606,-0.4404,0,0.438,0.562,-0.5994,0,0,1,0,0.368,0,0.632,0.5423,0,0,1,0,0.092,0.112,0.797,-0.1263,0.47,0.103,0.427,0.6486,0,0,1,0,0,0,1,0,0.275,0,0.725,0.2263,0,0,1,0,0,0.247,0.753,-0.5574,0,0,1,0,0,0.398,0.602,-0.8625,0.16,0.44,0.4,-0.5859,0.416,0,0.584,0.6908,0.299,0,0.701,0.3724,0,0.392,0.608,-0.8834,0,0,1,0,0,0.39,0.61,-0.4939,0,0.259,0.741,-0.1027,0,0,1,0,0,0.205,0.795,-0.2023
2008/10/7,0.339,0.144,0.517,0.6486,0.214,0.339,0.446,-0.34,0,0,1,0,0,0,1,0,0,0.309,0.691,-0.7003,0,0.234,0.766,-0.7506,0,0,1,0,0,0.31,0.69,-0.5563,0.179,0,0.821,0.5719,0,0.577,0.423,-0.8481,0.36,0.189,0.45,0.2263,0,0,1,0,0,0.455,0.545,-0.6124,0.259,0,0.741,0.5423,0,0.134,0.866,-0.5023,0.081,0.106,0.813,-0.1779,0,0.254,0.746,-0.5267,0,0.623,0.377,-0.765,0.066,0.118,0.816,-0.4019,0,0.672,0.328,-0.6249,0,0,1,0,0,0,1,0,0,0.313,0.687,-0.6249,0,0,1,0,0.333,0,0.667,0.3612
2008/10/8,0,0.615,0.385,-0.7003,0.057,0,0.943,0.128,0.127,0,0.873,0.4404,0,0.279,0.721,-0.4767,0,0,1,0,0.525,0.148,0.328,0.7845,0,0,1,0,0.398,0,0.602,0.5106,0,0.3,0.7,-0.4588,0,0.265,0.735,-0.5574,0,0.17,0.83,-0.5994,0,0.231,0.769,-0.2732,0.094,0.168,0.738,-0.4215,0,0.231,0.769,-0.765,0,0.268,0.732,-0.765,0.083,0.255,0.662,-0.6369,0,0,1,0,0,0.538,0.462,-0.7906,0,0.216,0.784,-0.296,0.276,0.173,0.551,0.3182,0,0.216,0.784,-0.6597,0,0.25,0.75,-0.25,0,0.16,0.84,-0.2732,0,0.491,0.509,-0.891,0.178,0.152,0.669,-0.0772
2008/10/9,0,0.208,0.792,-0.6124,0.107,0.157,0.736,-0.3612,0,0.191,0.809,-0.6705,0.116,0.473,0.411,-0.7351,0,0.134,0.866,-0.2144,0.1,0,0.9,0.2732,0.083,0.354,0.563,-0.8016,0,0,1,0,0.127,0,0.873,0.4939,0.063,0.122,0.815,-0.296,0,0.247,0.753,-0.3182,0,0.398,0.602,-0.9477,0,0.412,0.588,-0.2732,0,0.458,0.542,-0.8225,0,0,1,0,0,0.487,0.513,-0.6908,0,0,1,0,0,0.405,0.595,-0.5267,0,0.127,0.873,-0.1548,0,0,1,0,0,0.579,0.421,-0.6705,0.238,0,0.762,0.3612,0,0.402,0.598,-0.8555,0,0,1,0,0,0.359,0.641,-0.4215
2008/10/10,0.128,0.123,0.749,0.0258,0.111,0.148,0.741,-0.2263,0.099,0.168,0.733,-0.2263,0.368,0,0.632,0.5423,0,0,1,0,0,0.286,0.714,-0.5574,0,0.163,0.837,-0.5423,0,0.383,0.617,-0.4767,0.124,0.511,0.365,-0.743,0,0.118,0.882,-0.1531,0,0.274,0.726,-0.7783,0,0.681,0.319,-0.7506,0.245,0.142,0.613,0.4019,0,0.296,0.704,-0.7089,0,0,1,0,0.08,0.111,0.809,-0.2058,0,0,1,0,0.218,0,0.782,0.6908,0.124,0,0.876,0.1779,0,0.177,0.823,-0.6249,0,0,1,0,0,0.106,0.894,-0.3818,0,0,1,0,0,0,1,0,0,0.369,0.631,-0.6249
2008/10/13,0,0,1,0,0.583,0,0.417,0.7906,0.282,0.205,0.513,0.2263,0,0.362,0.638,-0.5267,0,0.113,0.887,-0.1027,0.507,0,0.493,0.802,0,0.388,0.612,-0.765,0,0.368,0.632,-0.5423,0,0,1,0,0,0.292,0.708,-0.765,0,0.821,0.179,-0.8481,0,0,1,0,0,0.167,0.833,-0.1027,0.12,0.083,0.797,0.25,0.239,0,0.761,0.296,0,0,1,0,0.067,0.152,0.781,-0.5106,0.394,0,0.606,0.7579,0.073,0.131,0.796,-0.2023,0,0,1,0,0,0,1,0,0,0,1,0,0.306,0,0.694,0.296,0,0.471,0.529,-0.7906,0.137,0.187,0.676,-0.2434
2008/10/14,0,0.286,0.714,-0.4939,0.139,0.287,0.574,-0.4767,0,0,1,0,0.109,0.109,0.781,0,0,0.378,0.622,-0.8273,0,0.16,0.84,-0.2263,0.276,0.207,0.517,0.2023,0,0,1,0,0.055,0,0.945,0.0258,0,0.524,0.476,-0.5267,0,0.268,0.732,-0.3182,0,0,1,0,0.103,0.138,0.759,-0.2023,0.204,0,0.796,0.6249,0.316,0.071,0.613,0.8225,0,0.281,0.719,-0.5994,0,0.255,0.745,-0.6249,0,0.211,0.789,-0.7506,0,0.135,0.865,-0.4404,0.095,0.233,0.671,-0.5994,0,0.141,0.859,-0.3182,0,0,1,0,0,0.329,0.671,-0.6597,0,0,1,0,0.082,0.165,0.753,-0.5106
2008/10/15,0.063,0,0.938,0.1027,0.197,0,0.803,0.4927,0,0.467,0.533,-0.5423,0.157,0,0.843,0.0772,0,0.524,0.476,-0.6597,0,0.333,0.667,-0.6705,0.132,0.21,0.659,-0.3182,0,0,1,0,0,0,1,0,0,0,1,0,0,0.295,0.705,-0.802,0,0,1,0,0.405,0,0.595,0.5267,0,0,1,0,0,0,1,0,0,0.2,0.8,-0.5423,0,0,1,0,0.305,0.271,0.424,0.1027,0,0,1,0,0,0.176,0.824,-0.6908,0.257,0.1,0.643,0.4939,0,0.415,0.585,-0.8591,0,0.397,0.603,-0.91,0,0.307,0.693,-0.4767,0.085,0.14,0.775,-0.3612
2008/10/16,0,0,1,0,0,0.11,0.89,-0.3818,0,0,1,0,0.126,0.217,0.657,-0.4215,0.239,0,0.761,0.296,0.111,0,0.889,0.4572,0.072,0,0.928,0.2732,0,0.64,0.36,-0.7964,0,0.347,0.653,-0.7096,0,0.213,0.787,-0.4019,0,0,1,0,0,0.388,0.612,-0.5859,0.046,0,0.954,0.0258,0.313,0.084,0.602,0.5859,0.333,0.25,0.417,0.2023,0.184,0.062,0.754,0.5719,0.176,0.195,0.629,-0.0772,0,0.196,0.804,-0.296,0,0.266,0.734,-0.5719,0.307,0,0.693,0.4767,0,0,1,0,0,0.583,0.417,-0.6808,0,0.388,0.612,-0.8176,0.474,0,0.526,0.5574,0.355,0,0.645,0.296
2008/10/17,0,0,1,0,0.097,0.1,0.803,-0.0258,0.25,0,0.75,0.4588,0,0,1,0,0,0.243,0.757,-0.6705,0,0.358,0.642,-0.5994,0,0,1,0,0.206,0.32,0.474,-0.7269,0.181,0.207,0.612,-0.2263,0,0.225,0.775,-0.4939,0,0.355,0.645,-0.296,0,0,1,0,0.115,0,0.885,0.296,0,0.444,0.556,-0.34,0,0.211,0.789,-0.7506,0,0.274,0.726,-0.5267,0.273,0.071,0.657,0.6124,0,0.254,0.746,-0.1779,0,0.192,0.808,-0.6124,0,0.383,0.617,-0.4767,0.167,0,0.833,0.34,0.115,0.23,0.654,-0.6597,0,0.342,0.658,-0.3818,0,0.44,0.56,-0.7414,0,0.277,0.723,-0.3182
2008/10/20,0.29,0.172,0.538,0.2732,0.307,0,0.693,0.7964,0,0.069,0.931,-0.1779,0.467,0,0.533,0.5423,0.301,0.293,0.407,0.0258,0.167,0,0.833,0.34,0.127,0.382,0.49,-0.5574,0,0.434,0.566,-0.3182,0,0.299,0.701,-0.6908,0,0,1,0,0,0.369,0.631,-0.6249,0.086,0.234,0.68,-0.6124,0,0,1,0,0,0,1,0,0,0,1,0,0.505,0,0.495,0.6249,0.116,0.104,0.78,0.0717,0.106,0,0.894,0.2263,0,0.361,0.639,-0.7845,0,0.282,0.718,-0.6249,0,0.348,0.652,-0.4939,0,0.684,0.316,-0.7579,0,0,1,0,0.467,0,0.533,0.5423,0,0.286,0.714,-0.4939
2008/10/21,0.237,0.247,0.515,-0.0516,0.366,0.177,0.457,0.3182,0.093,0.158,0.749,-0.5423,0.144,0.105,0.751,0.0772,0,0.378,0.622,-0.8176,0,0,1,0,0.491,0,0.509,0.5945,0,0.821,0.179,-0.6808,0,0.385,0.615,-0.7845,0.08,0,0.92,0.2732,0.355,0,0.645,0.296,0.198,0,0.802,0.6369,0,0.394,0.606,-0.5994,0,0.328,0.672,-0.5994,0,0.326,0.674,-0.743,0,0.112,0.888,-0.4404,0.189,0.192,0.619,-0.0258,0,0,1,0,0.125,0.23,0.645,-0.3818,0.099,0.322,0.579,-0.5719,0.146,0,0.854,0.34,0,0.219,0.781,-0.1027,0,0.252,0.748,-0.4019,0,0,1,0,0,0,1,0
2008/10/22,0.104,0,0.896,0.296,0,0.085,0.915,-0.3818,0.186,0,0.814,0.4939,0,0,1,0,0.041,0.168,0.791,-0.6124,0,0,1,0,0.077,0.296,0.627,-0.743,0,0,1,0,0,0,1,0,0.054,0.11,0.836,-0.3244,0.088,0.211,0.702,-0.4767,0,0.194,0.806,-0.34,0,0.247,0.753,-0.3182,0.541,0,0.459,0.709,0.054,0.152,0.794,-0.4019,0.357,0,0.643,0.6115,0.18,0.111,0.709,0.1461,0,0.222,0.778,-0.25,0,0.14,0.86,-0.3818,0,0.412,0.588,-0.5423,0,0.286,0.714,-0.4215,0,0.372,0.628,-0.7964,0,0.444,0.556,-0.5859,0,0,1,0,0,0,1,0
2008/10/23,0.099,0.103,0.798,-0.0258,0.257,0,0.743,0.5859,0,0.385,0.615,-0.926,0.313,0.109,0.578,0.6124,0,0.677,0.323,-0.8885,0,0.244,0.756,-0.4404,0.26,0.099,0.641,0.6428,0,0.439,0.561,-0.6908,0,0,1,0,0,0,1,0,0,0.237,0.763,-0.4767,0,0.51,0.49,-0.743,0.231,0,0.769,0.2732,0,0.095,0.905,-0.25,0,0,1,0,0,0.368,0.632,-0.5423,0,0.533,0.467,-0.7906,0,0.167,0.833,-0.1027,0,0.468,0.532,-0.6597,0,0.196,0.804,-0.296,0,0.194,0.806,-0.0516,0.238,0.072,0.69,0.6486,0,0,1,0,0,0,1,0,0,0.364,0.636,-0.743
2008/10/24,0,0,1,0,0,0.467,0.533,-0.836,0,0.208,0.792,-0.6124,0,0.351,0.649,-0.7579,0,0.487,0.513,-0.6908,0.387,0,0.613,0.743,0,0.38,0.62,-0.5994,0,0.516,0.484,-0.4939,0,0.315,0.685,-0.3182,0.246,0.091,0.662,0.5994,0,0.417,0.583,-0.9274,0,0,1,0,0.228,0.428,0.345,-0.4404,0.395,0.14,0.465,0.6597,0.101,0.244,0.655,-0.7003,0,0,1,0,0,0,1,0,0,0.439,0.561,-0.5719,0,0.18,0.82,-0.5106,0,0.303,0.697,-0.8402,0,0.364,0.636,-0.743,0,0.398,0.602,-0.5106,0,0.188,0.812,-0.7003,0,0.324,0.676,-0.34,0,0,1,0
2008/10/27,0.121,0.358,0.52,-0.6249,0,0,1,0,0,0,1,0,0.235,0.211,0.554,0.2263,0.787,0,0.213,0.5719,0,0,1,0,0,0.369,0.631,-0.6249,0,0.554,0.446,-0.7351,0,0.279,0.721,-0.7351,0.126,0.087,0.787,0.25,0.213,0.078,0.709,0.5859,0,0.204,0.796,-0.7096,0,0.283,0.717,-0.7717,0,0.494,0.506,-0.5994,0,0,1,0,0,0,1,0,0,0,1,0,0,0.339,0.661,-0.6249,0,0.661,0.339,-0.8316,0,0,1,0,0.221,0.147,0.632,0.1779,0,0,1,0,0.122,0,0.878,0.2023,0,0.57,0.43,-0.9534,0.154,0.287,0.559,-0.2263
2008/10/28,0,0.36,0.64,-0.5423,0,0.185,0.815,-0.6486,0,0.236,0.764,-0.5267,0.057,0.254,0.689,-0.765,0,0.429,0.571,-0.6705,0,0.524,0.476,-0.5267,0.166,0.145,0.69,0.0772,0,0.379,0.621,-0.6705,0,0.257,0.743,-0.6705,0,0.267,0.733,-0.743,0,0,1,0,0.139,0,0.861,0.2732,0.417,0,0.583,0.5106,0,0.219,0.781,-0.1027,0,0,1,0,0,0,1,0,0,0.355,0.645,-0.296,0.63,0,0.37,0.5267,0,0,1,0,0.298,0,0.702,0.1779,0,0,1,0,0,0,1,0,0,0.518,0.482,-0.6486,0,0,1,0,0,0.667,0.333,-0.7184
2008/10/29,0.147,0.142,0.711,0.0516,0.197,0.096,0.706,0.4843,0,0.447,0.553,-0.8885,0.049,0.21,0.741,-0.7615,0.206,0,0.794,0.0772,0,0.247,0.753,-0.5574,0,0.444,0.556,-0.6124,0.193,0.193,0.614,0,0.159,0.194,0.647,-0.1779,0,0.531,0.469,-0.7783,0.605,0,0.395,0.8934,0,0.674,0.326,-0.7351,0,0.42,0.58,-0.8555,0.226,0,0.774,0.5859,0,0,1,0,0,0.358,0.642,-0.5994,0,0.223,0.777,-0.5574,0,0.18,0.82,-0.296,0,0,1,0,0,0.462,0.538,-0.6486,0.237,0,0.763,0.4215,0,0,1,0,0,0.257,0.743,-0.6369,0,0,1,0,0,0.73,0.27,-0.8957
2008/10/30,0,0,1,0,0,0.302,0.698,-0.5994,0,0.497,0.503,-0.836,0.266,0,0.734,0.4404,0.132,0.228,0.639,-0.6369,0.172,0,0.828,0.3612,0,0,1,0,0.18,0.176,0.644,0.0258,0.365,0,0.635,0.3182,0,0.358,0.642,-0.5994,0,0.585,0.415,-0.9477,0,0.219,0.781,-0.4215,0,0.626,0.374,-0.7717,0,0.457,0.543,-0.7096,0,0.633,0.367,-0.7096,0,0,1,0,0,0.149,0.851,-0.2732,0,0.244,0.756,-0.8271,0,0.124,0.876,-0.34,0,0.675,0.325,-0.8519,0,0.455,0.545,-0.8934,0,0,1,0,0.231,0,0.769,0.2732,0,0.181,0.819,-0.4767,0,0,1,0
2008/10/31,0,0,1,0,0,0,1,0,0,0.306,0.694,-0.8316,0,0.682,0.318,-0.8934,0,0,1,0,0.375,0,0.625,0.6597,0,0.487,0.513,-0.8225,0,0.63,0.37,-0.6249,0,0.294,0.706,-0.3612,0,0.439,0.561,-0.6908,0.07,0.076,0.854,-0.0258,0.432,0.095,0.473,0.7184,0,0.42,0.58,-0.4404,0,0,1,0,0.497,0.168,0.336,0.5994,0,0.516,0.484,-0.7506,0.225,0,0.775,0.4404,0.192,0.392,0.417,-0.5267,0.252,0,0.748,0.4019,0.403,0.338,0.26,0.128,0.141,0.52,0.339,-0.7717,0.247,0,0.753,0.3182,0,0.355,0.645,-0.5106,0,0,1,0,0,0.781,0.219,-0.8934
2008/11/3,0,0,1,0,0.152,0,0.848,0.3612,0,0.115,0.885,-0.5423,0.143,0.116,0.741,0.128,0.082,0.285,0.633,-0.6369,0,0.167,0.833,-0.34,0,0.247,0.753,-0.3182,0.305,0.124,0.571,0.5859,0,0.213,0.787,-0.6808,0.105,0.078,0.817,0.1779,0,0.219,0.781,-0.7096,0,0.371,0.629,-0.7096,0,0,1,0,0,0.368,0.632,-0.5423,0,0.321,0.679,-0.7269,0,0.241,0.759,-0.5859,0.146,0,0.854,0.0516,0,0.403,0.597,-0.4019,0,0.32,0.68,-0.5106,0,0,1,0,0,0,1,0,0.228,0.446,0.326,-0.4588,0,0.478,0.522,-0.6705,0.086,0.196,0.718,-0.3182,0.089,0.222,0.69,-0.5719
2008/11/4,0.403,0,0.597,0.4019,0.146,0.088,0.766,0.128,0.268,0.165,0.567,0.25,0,0,1,0,0,0,1,0,0,0.45,0.55,-0.7096,0.154,0.331,0.514,-0.4767,0.266,0,0.734,0.4404,0,0.299,0.701,-0.6908,0,0,1,0,0,0,1,0,0,0.434,0.566,-0.3182,0.263,0,0.737,0.3612,0,0.34,0.66,-0.5574,0,0.159,0.841,-0.5574,0.135,0.218,0.647,-0.2579,0.077,0.288,0.635,-0.8074,0.08,0.066,0.855,0.128,0.252,0,0.748,0.4019,0,0.187,0.813,-0.5994,0,0.483,0.517,-0.9563,0,0.59,0.41,-0.802,0,0,1,0,0.247,0,0.753,0.3182,0,0,1,0
2008/11/5,0,0.3,0.7,-0.4588,0.223,0,0.777,0.3182,0.211,0,0.789,0.34,0.209,0.2,0.591,-0.4215,0,0,1,0,0.362,0.293,0.345,0.2023,0,0.493,0.507,-0.7783,0,0.109,0.891,-0.296,0.096,0.177,0.726,-0.2263,0,0.204,0.796,-0.3182,0.184,0.202,0.614,0.1531,0,0,1,0,0.105,0,0.895,0.25,0,0,1,0,0,0.259,0.741,-0.1027,0.381,0,0.619,0.6486,0,0.157,0.843,-0.3818,0,0.474,0.526,-0.6705,0,0.259,0.741,-0.2732,0,0.113,0.887,-0.1689,0,0.129,0.871,-0.4767,0,0.375,0.625,-0.4588,0.326,0,0.674,0.4404,0.24,0.36,0.4,-0.128,0,0.364,0.636,-0.8402
2008/11/6,0.077,0.24,0.683,-0.6486,0,0.56,0.44,-0.836,0.128,0.152,0.72,0.1027,0,0,1,0,0.072,0.111,0.817,-0.0516,0,0.286,0.714,-0.4215,0,0,1,0,0,0.535,0.465,-0.5574,0.104,0.322,0.574,-0.7906,0,0.073,0.927,-0.3182,0,0.358,0.642,-0.5994,0,0.27,0.73,-0.8126,0,0.219,0.781,-0.1027,0.128,0,0.872,0.4215,0,0.297,0.703,-0.6705,0,0.273,0.727,-0.4588,0,0,1,0,0.238,0,0.762,0.3612,0,0.612,0.388,-0.743,0,0.35,0.65,-0.6486,0,0,1,0,0,0,1,0,0.278,0,0.722,0.4019,0,0,1,0,0.423,0,0.577,0.5267
2008/11/7,0,0.281,0.719,-0.5994,0.241,0,0.759,0.5859,0,0,1,0,0,0,1,0,0.385,0,0.615,0.8126,0,0.315,0.685,-0.5574,0,0,1,0,0,0.302,0.698,-0.5994,0,0,1,0,0.144,0.203,0.654,-0.2263,0,0.425,0.575,-0.8625,0,0,1,0,0,0,1,0,0,0.451,0.549,-0.4767,0,0.569,0.431,-0.765,0,0,1,0,0,0,1,0,0,0.375,0.625,-0.6369,0,0,1,0,0.145,0.156,0.699,-0.0516,0,0.324,0.676,-0.34,0,0,1,0,0,0.556,0.444,-0.8176,0.097,0.245,0.658,-0.6908,0,0.307,0.693,-0.4767
2008/11/10,0,0.209,0.791,-0.4404,0.109,0.307,0.584,-0.6249,0,0.481,0.519,-0.7579,0.266,0,0.734,0.4404,0.082,0.184,0.735,-0.3612,0.304,0.129,0.567,0.5267,0,0.407,0.593,-0.6705,0.098,0.205,0.698,-0.3182,0,0.438,0.562,-0.5994,0.155,0.392,0.453,-0.743,0.117,0.13,0.753,-0.0772,0,0.286,0.714,-0.5574,0,0.394,0.606,-0.3818,0,0,1,0,0,0.213,0.787,-0.2263,0,0,1,0,0.089,0.244,0.667,-0.4767,0.116,0.463,0.421,-0.6486,0,0.219,0.781,-0.4215,0,0,1,0,0.263,0,0.737,0.6124,0,0.314,0.686,-0.4939,0,0.451,0.549,-0.6249,0.121,0,0.879,0.0258,0,0.219,0.781,-0.1027
2008/11/11,0,0,1,0,0.261,0.317,0.423,-0.2023,0,0.352,0.648,-0.8271,0,0.237,0.763,-0.4767,0.289,0.299,0.412,-0.0258,0.285,0,0.715,0.1511,0,0.39,0.61,-0.7506,0,0.157,0.843,-0.4215,0,0,1,0,0,0.255,0.745,-0.34,0.136,0,0.864,0.0258,0,0.203,0.797,-0.4215,0.25,0.321,0.429,-0.25,0,0.684,0.316,-0.7579,0,0.437,0.563,-0.4767,0.124,0.124,0.753,0,0,0.314,0.686,-0.6705,0,0,1,0,0.136,0,0.864,0.0258,0.028,0.332,0.64,-0.93,0,0.579,0.421,-0.9337,0.206,0,0.794,0.3818,0,0.189,0.811,-0.4215,0,0.286,0.714,-0.4215,0,0.39,0.61,-0.8074
2008/11/12,0,0.237,0.763,-0.8402,0,0.381,0.619,-0.6486,0,0,1,0,0,0.26,0.74,-0.5945,0,0.474,0.526,-0.7906,0,0,1,0,0.163,0,0.837,0.5106,0,0.462,0.538,-0.6486,0,0.341,0.659,-0.4767,0.098,0,0.902,0.3818,0,0.371,0.629,-0.7579,0,0.481,0.519,-0.5719,0,0.098,0.902,-0.3612,0,0,1,0,0,0.583,0.417,-0.4215,0,0.654,0.346,-0.9442,0,0,1,0,0,0.574,0.426,-0.8442,0.048,0.075,0.877,-0.1531,0,0.306,0.694,-0.6597,0,0,1,0,0,0.194,0.806,-0.5574,0,0.136,0.864,-0.5106,0,0.286,0.714,-0.4215,0.121,0,0.879,0.0258
2008/11/13,0.474,0,0.526,0.6597,0,0,1,0,0.091,0,0.909,0.25,0,0,1,0,0.197,0.145,0.658,0.2023,0,0,1,0,0.148,0.128,0.724,-0.1027,0,0,1,0,0,0.526,0.474,-0.9371,0,0.437,0.563,-0.4767,0,0.286,0.714,-0.5859,0,0.556,0.444,-0.6124,0,0.512,0.488,-0.6369,0,0,1,0,0.297,0,0.703,0.4215,0,0.102,0.898,-0.3818,0,0.315,0.685,-0.3182,0,0.352,0.648,-0.8462,0.225,0,0.775,0.4939,0.136,0.409,0.455,-0.7003,0,0,1,0,0,0.13,0.87,-0.2732,0,0,1,0,0.232,0.08,0.688,0.6369,0,0.237,0.763,-0.4215
2008/11/14,0.19,0,0.81,0.6757,0,0,1,0,0.185,0.11,0.705,0.1779,0.429,0,0.571,0.25,0,0.429,0.571,-0.8176,0.137,0,0.863,0.2263,0,0.271,0.729,-0.3818,0,0,1,0,0.078,0,0.922,0.0258,0,0,1,0,0,0.326,0.674,-0.4404,0,0.122,0.878,-0.5574,0.109,0,0.891,0.0258,0,0.099,0.901,-0.0258,0,0.435,0.565,-0.6597,0,0,1,0,0,0,1,0,0.122,0.211,0.667,-0.3818,0.293,0.159,0.549,0.296,0,0,1,0,0.273,0,0.727,0.128,0,0,1,0,0,0.225,0.775,-0.7269,0,0.223,0.777,-0.3182,0,0.368,0.632,-0.5423
2008/11/17,0,0.274,0.726,-0.7995,0,0,1,0,0.221,0,0.779,0.8176,0,0.239,0.761,-0.296,0,0,1,0,0,0,1,0,0,0.383,0.617,-0.4767,0,0,1,0,0,0.383,0.617,-0.4767,0,0,1,0,0,0,1,0,0,0.474,0.526,-0.5423,0.301,0,0.699,0.5106,0,0,1,0,0,0,1,0,0,0,1,0,0,0.369,0.631,-0.4767,0.114,0.338,0.547,-0.6705,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.105,0.433,0.462,-0.8316,0,0,1,0,0,0,1,0
2008/11/18,0,0,1,0,0.045,0.386,0.569,-0.886,0,0,1,0,0,0.664,0.336,-0.7845,0.096,0.107,0.797,-0.1027,0,0.265,0.735,-0.5574,0,0.505,0.495,-0.6249,0,0,1,0,0,0.116,0.884,-0.4404,0,0,1,0,0.134,0.363,0.503,-0.4767,0.094,0.07,0.836,0.1779,0,0.514,0.486,-0.8126,0.124,0,0.876,0.4019,0,0.661,0.339,-0.5994,0,0,1,0,0.238,0,0.762,0.3612,0,0.286,0.714,-0.8625,0.304,0.188,0.507,0.1531,0.07,0.228,0.702,-0.5719,0,0.13,0.87,-0.128,0.242,0,0.758,0.1513,0,0.57,0.43,-0.7672,0,0.211,0.789,-0.6124,0,0,1,0
2008/11/19,0,0.204,0.796,-0.3182,0,0.244,0.756,-0.4404,0,0.217,0.783,-0.8074,0.199,0,0.801,0.7717,0,0,1,0,0,0,1,0,0.326,0,0.674,0.4404,0.351,0,0.649,0.4019,0,0,1,0,0,0,1,0,0.444,0,0.556,0.4939,0,0.085,0.915,-0.0516,0.288,0.438,0.274,-0.296,0,0.333,0.667,-0.3612,0.249,0,0.751,0.6486,0,0.296,0.704,-0.2732,0,0,1,0,0,0,1,0,0,0.394,0.606,-0.5994,0.381,0,0.619,0.5719,0,0.293,0.707,-0.4404,0.382,0,0.618,0.4754,0.506,0,0.494,0.4767,0,0,1,0,0,0.273,0.727,-0.4588
